user_id,degree_centrality,betweenness_centrality,name
100026799425736,0.020598499433604762,3.261061765150308e-08,Shode Davidson
100009624043794,0.020598499433604762,5.413489067530541e-09,Jayla La'Nea
100010886289686,0.020588339877780543,1.4123205753612336e-08,Darnesha Snipe
100011179443392,0.020568020766132105,8.751005045702563e-09,Jaylaa Nicole
100002071169207,0.020532462320747336,1.1128240910894354e-08,Menacee Lingoo
100044725574908,0.02051722298701101,9.377905885961858e-09,Jaee Slimedemout
100040803401550,0.02048166454162624,7.415626979847305e-09,Triana Siglar
100009744545513,0.020461345429977802,1.6672779030434144e-08,Ri Choo
100010206608647,0.020425786984593033,1.0163771649583915e-08,TaNiya Smith
100034494173149,0.020405467872944595,2.0577344779691456e-09,Finesser Jay
100036097323173,0.020359749871735607,9.387990409829853e-09,Jermya Marshay
100014998205917,0.020349590315911388,1.115366824020944e-08,Ońerísk Húnnítk
100003066455027,0.02031911164843873,9.586348886403661e-09,Jakerria Janai
100052690514504,0.02029371275887818,1.185880100116972e-08,Sheniyah Hall
100014131364744,0.020278473425141854,3.781467739908283e-09,Tyler Stringer 
100002095912524,0.020207356534372316,2.1214872460572257e-08,Bobo Gvo
100012588512916,0.020070202530745356,1.4289308409777808e-08,Kenyara Renee
100017581835029,0.02001432497371215,8.288169946623584e-09,Ke Aundra
100008872965084,0.02000416541788793,2.9137475667387917e-08,Li Juan
100045923089471,0.019922888971294177,1.3154070454730641e-08,Michael Jordan
100069498557044,0.019912729415469958,1.1560128200633879e-08,Kason Muva
100007438545231,0.01985177208052464,4.137943073341222e-09,Darrius Frazier
100031306270320,0.019795894523491432,2.4818827853949676e-08,OG PerryBoi
100004633810745,0.019785734967667213,8.431052913858513e-09,Aniyaa Dionee
100074592811726,0.019770495633930886,3.671155968301381e-08,Shandria Spigner
100008814944652,0.019755256300194556,1.5776717147670442e-08,Asia Janaee
100014420474555,0.019592703407007046,3.42979289251068e-08,Li Chrissy
100006352267922,0.019592703407007046,4.808154494905336e-09,Romeo Bankhead
100001553333043,0.019567304517446496,2.3900502412875375e-09,Lakevin Debruce
100037598024273,0.019470788737116412,1.722119740609058e-08,Levar Antwain Dowdell
100005792356473,0.01937935273469844,1.7985661570240018e-08,DaMiyah KaNese
100004101064576,0.01934379428931367,4.687852629121296e-09,Terilyn Danielle
100001054879980,0.019333634733489452,2.146950902301446e-09,Ced B Mahaffey
100002365564560,0.019333634733489452,6.549542940867666e-09,Leon Lamont Wyatt
100011560244639,0.019292996510192575,2.379246663833077e-08,Paidnfull Tez
100029026641478,0.019105044727444516,1.3309132150578277e-08,Alysia Brown
100070553924329,0.019099964949532408,2.680924197303302e-08,Alexis Wilson
100034605243702,0.019069486282059747,7.0689119580698e-09,Li QuickStar
100053846163077,0.019008528947114432,2.7457888208482566e-08,Bigem Lwrb
100046878409426,0.018871374943487472,1.8963570963559805e-08,Sotoria Wooten
100000344815075,0.018820577164366373,1.034867255793083e-08,A'Jah De'Miyah
100023977962080,0.018800258052717934,1.3398943491457846e-08,Destiny Roseman
100019398331104,0.018668183827003085,1.0617255231123369e-08,Chris Smoot
100014898095304,0.01861230626996988,4.748123024570561e-09,Keonna Gunn
100037842433225,0.018490391600079245,1.4685081396159169e-08,Emb Dinero
100069677619584,0.018485311822167134,3.4601769395100196e-08,Tallapoosa Hatchet
100021726592124,0.01842943426513393,9.329879570750784e-09,Monsure Cpmg
100005969340351,0.01840911515348549,8.51665169917107e-09,Qveen Kiya
100021912033592,0.018292280261506966,4.526085641241015e-09,Ahayanna Lashae
100006203102453,0.01824148248238587,5.447147112014032e-09,Jayla L Matthews
100034290765361,0.01806877003337414,8.199329743579301e-09,Huncho Dinero
100004929519787,0.017865578916889755,6.167648313791049e-09,Sgg BabyHatch
100054267398835,0.017850339583153425,1.9795739430678038e-08,Ferneisha Cármillá
100056199897168,0.017718265357438572,9.899325406787397e-09,Nichole Johnson
100039411212686,0.017713185579526464,1.667657775375381e-08,Apnf JahJah
100015025714679,0.017697946245790134,4.9261675911780015e-09,Glenn A King
100003715122971,0.017570951797987393,1.3422455542594485e-08,Nuk Ynic
100006106562993,0.01742871801644832,8.009981649470987e-09,Traplife Cartel Rell
